RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
6903,6903,4568,1,-0.2,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,100,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6904,6904,4568,1,-0.3,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,100,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6905,6905,4568,1,-0.4,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,100,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6906,6906,4568,1.05,0,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,1,0,0,0,0,0,1000,6500,105,525,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6907,6907,4568,1.05,-0.1,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,105,525,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6908,6908,4568,1.05,-0.2,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,105,525,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6909,6909,4568,1.05,-0.3,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,105,525,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6910,6910,4568,1.05,-0.4,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,105,525,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6911,6911,4568,1.1,0,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,1,0,0,0,0,0,1000,6500,110,550,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6912,6912,4568,1.1,-0.1,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,110,550,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6913,6913,4568,1.1,-0.2,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,110,550,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6914,6914,4568,1.1,-0.3,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,110,550,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6915,6915,4568,1.1,-0.4,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,110,550,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6916,6916,4568,1.15,0,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,1,0,0,0,0,0,1000,6500,115,575,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6917,6917,4568,1.15,-0.1,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,115,575,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6918,6918,4568,1.15,-0.2,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,115,575,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6919,6919,4568,1.15,-0.3,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,115,575,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6920,6920,4568,1.15,-0.4,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,115,575,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6921,6921,4568,1.2,0,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.06,2998,Turbo,1,0,0,0,0,0,1000,6500,120,600,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6922,6922,4568,1.2,-0.1,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,120,600,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6923,6923,4568,1.2,-0.2,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,120,600,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6924,6924,4568,1.2,-0.3,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,120,600,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6925,6925,4568,1.2,-0.4,1,4.3,4568,0.6611,2.395368,0,0,3.15,1570,2.47,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.25, 3.36, 2.17, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.05,2998,Turbo,1,0,0,0,0,0,1000,6500,120,600,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6926,6926,4578,1,0,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.06,3799,Turbo,1,0,0,0,0,0,1000,7000,143.8,719,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6927,6927,4578,1,-0.1,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,143.8,719,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6928,6928,4578,1,-0.2,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,143.8,719,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6929,6929,4578,1,-0.3,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,143.8,719,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6930,6930,4578,1,-0.4,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,143.8,719,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6931,6931,4578,1.05,0,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.06,3799,Turbo,1,0,0,0,0,0,1000,7000,150.99,754.95,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6932,6932,4578,1.05,-0.1,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,150.99,754.95,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6933,6933,4578,1.05,-0.2,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,150.99,754.95,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6934,6934,4578,1.05,-0.3,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,150.99,754.95,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6935,6935,4578,1.05,-0.4,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,150.99,754.95,451.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6936,6936,4578,1.1,0,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.06,3799,Turbo,1,0,0,0,0,0,1000,7000,158.18,790.9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6937,6937,4578,1.1,-0.1,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,158.18,790.9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6938,6938,4578,1.1,-0.2,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,158.18,790.9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6939,6939,4578,1.1,-0.3,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,158.18,790.9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6940,6940,4578,1.1,-0.4,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.05,3799,Turbo,1,0,0,0,0,0,1000,7000,158.18,790.9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
6941,6941,4578,1.15,0,1,3.4,4578,0.7075,2.5772,1,1,3.7,1736,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.3, 1.59, 1.25, 1.0, 0.8]",6,0.06,3799,Turbo,1,0,0,0,0,0,1000,7000,165.37,826.85,494.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
